id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,price_usd,price_brl,host_tipo,desempenho_recente,min_preco,max_preco,score
702162554826749738,Palermo corazón,476843126,Alida Maria Del Carmen,Palermo,-34.58441,-58.41941,Entire home/apt,30309.0,1,229,2025-01-29,9.55,1,345,132,35.66,178.29,Individual,132.0,-6.298323113564848,144.8866854829028,0.888851513695339
1024068421411439150,Departamento en Palermo Hollywood,545427020,Enrique Roberto,Palermo,-34.575818379564126,-58.4339414164424,Entire home/apt,35403.0,1,147,2025-01-15,10.38,1,250,128,41.65,208.25,Individual,128.0,-6.298323113564848,144.8866854829028,0.8275175465961299
892644603110040418,"Departamento en Las Cañitas, cerca del Aeroparque",513165179,Gabriel,Palermo,-34.5675982,-58.4361298,Entire home/apt,42009.0,1,247,2025-01-27,11.89,1,329,128,49.42,247.11,Individual,128.0,-6.298323113564848,144.8866854829028,0.7901797282395704
1028899812392220180,Moderno Monoambiente Palermo,547365377,Luis Mario,Palermo,-34.581996,-58.4427287,Entire home/apt,21456.0,1,120,2025-01-24,8.29,1,35,108,25.24,126.21,Individual,108.0,-6.298323113564848,144.8866854829028,0.7436252219121944
988986064403565633,Coronel Días Apartamento,527899616,Natuna,Palermo,-34.58569607737044,-58.409178775718345,Entire home/apt,26644.0,2,137,2025-01-20,8.56,1,228,111,31.35,156.73,Individual,111.0,-6.298323113564848,144.8866854829028,0.7386766342860966
1094162299794914434,Departamento a nuevo en Palermo,526292841,Diego Julian,Palermo,-34.5766034,-58.4231135,Entire home/apt,32105.0,1,208,2025-01-27,18.03,2,30,208,37.77,188.85,Individual,104.0,-6.298323113564848,144.8866854829028,0.6508640563507078
809435626666606188,Departamento en Palermo - Buenos Aires,441469480,Cesar,Palermo,-34.5813177,-58.4329413,Entire home/apt,28503.0,1,216,2025-01-10,8.85,1,325,97,33.53,167.66,Individual,97.0,-6.298323113564848,144.8866854829028,0.614276850832426
1011180226564149399,AEP Airport: nothing closer in Palermo!,543645054,Gabriel Alejandro,Palermo,-34.57589090959442,-58.419916153967286,Entire home/apt,31958.0,1,93,2025-01-29,10.49,1,16,93,37.6,187.99,Individual,93.0,-6.298323113564848,144.8866854829028,0.5621692172267299
1066561008916331876,Dpto. a estrenar en Palermo H.,555865928,Agustina Maria,Palermo,-34.57664832113919,-58.4347521193462,Entire home/apt,30761.0,1,93,2025-01-25,7.44,1,252,92,36.19,180.95,Individual,92.0,-6.298323113564848,144.8866854829028,0.5608073736979631
932819479784613380,New Studio in Palermo,524949368,Lara,Palermo,-34.578805,-58.43581750000001,Entire home/apt,52511.0,1,170,2025-01-06,9.19,1,265,107,61.78,308.89,Individual,107.0,-6.298323113564848,144.8866854829028,0.5598991304257152
1016109598432866518,Monoambiente alto palermo,459968030,Morena,Palermo,-34.5860734,-58.4110747,Entire home/apt,36758.0,1,97,2024-12-29,6.42,1,246,92,43.24,216.22,Individual,92.0,-6.298323113564848,144.8866854829028,0.5269294304014709
1062283608327496381,Paraguay Open,417702971,Augusto Tomas,Palermo,-34.5886984,-58.41918719999999,Entire home/apt,28618.0,1,80,2025-01-27,7.21,1,39,80,33.67,168.34,Individual,80.0,-6.298323113564848,144.8866854829028,0.4752677501514173
812041171202359233,Departamento en Palermo,383504466,Christian,Palermo,-34.5739924,-58.43235319999999,Entire home/apt,26886.0,2,105,2025-01-28,6.55,1,12,78,31.63,158.15,Individual,78.0,-6.298323113564848,144.8866854829028,0.46879586511214444
1056496908123581009,Cálido Estudio en Colegiales,553087217,Maria Soledad,Colegiales,-34.5763898,-58.44823149999999,Entire home/apt,24754.0,2,77,2025-01-26,6.13,1,230,76,29.12,145.61,Individual,76.0,-25.39338022656716,170.99145541453709,0.4645825096259709
38665309,"Estudio Palermo Soho, Plaza Serrano - Buenos Aires",170072747,Andy Y Flor,Palermo,-34.58914,-58.42937,Entire home/apt,26255.0,1,209,2025-01-14,3.22,1,348,77,30.89,154.44,Individual,77.0,-6.298323113564848,144.8866854829028,0.464214415624704
824122651742526877,Estudio Premium Class Palermo,115539423,Federico,Palermo,-34.583536069173874,-58.40865130971861,Entire home/apt,33008.0,2,136,2025-01-26,5.91,1,350,79,38.83,194.16,Individual,79.0,-6.298323113564848,144.8866854829028,0.44233454669953676
608103076673618898,Confortable departamento dos ambientes en Palermo,154861930,Vicky,Palermo,-34.57514,-58.43519,Entire home/apt,26255.0,3,157,2025-01-28,4.88,1,161,74,30.89,154.44,Individual,74.0,-6.298323113564848,144.8866854829028,0.4398021190605087
597689019876010289,Muy lindo dto en Palermo,452689971,Ney,Palermo,-34.58709,-58.43802,Entire home/apt,24641.0,3,82,2025-01-22,2.6,1,64,71,28.99,144.95,Individual,71.0,-6.298323113564848,144.8866854829028,0.4245200483492687
21412166,Monoambiente pensado en el detalle,126665515,Emir,Palermo,-34.58019,-58.41037,Entire home/apt,24095.0,2,283,2025-01-14,4.51,1,339,70,28.35,141.74,Individual,70.0,-6.298323113564848,144.8866854829028,0.4194580606590412
45512129,Apartamento en el corazón de Palermo 💙🚀,41498745,Graciela,Palermo,-34.58418,-58.41951,Entire home/apt,26255.0,1,196,2025-01-12,5.19,1,333,71,30.89,154.44,Individual,71.0,-6.298323113564848,144.8866854829028,0.4153898224963134
46597431,Departamento zona Embajada USA con Pileta Palermo,165122512,Andres,Palermo,-34.57505,-58.42055,Entire home/apt,41704.0,1,300,2025-01-15,6.35,1,54,80,49.06,245.32,Individual,80.0,-6.298323113564848,144.8866854829028,0.40131292074247926
877001506183423485,Explora Buenos Aires desde la comodidad de Palermo,84850261,Flavia,Palermo,-34.591520347815994,-58.418556887532446,Entire home/apt,30005.0,2,120,2025-01-28,5.63,1,25,70,35.3,176.5,Individual,70.0,-6.298323113564848,144.8866854829028,0.38606065556533625
1065505626717988681,Monoambiente en Palermo con ubicación Privilegiada,510955346,Sebastian,Palermo,-34.5756375,-58.4064139,Entire home/apt,48762.0,1,82,2025-01-23,10.0,1,331,82,57.37,286.84,Individual,82.0,-6.298323113564848,144.8866854829028,0.3776550604669997
891213934434450153,Amo Buenos Aires. Apartamento en Palermo,514688864,Yanina,Palermo,-34.5776133,-58.43506919999999,Entire home/apt,36012.0,1,133,2025-01-28,6.41,1,119,73,42.37,211.84,Individual,73.0,-6.298323113564848,144.8866854829028,0.3764989011924821
1079156178112887259,"Departamento, Palermo. Bs As",211714389,Tihanny,Palermo,-34.57957,-58.42616,Entire home/apt,26255.0,2,66,2025-01-14,5.45,1,79,66,30.89,154.44,Individual,66.0,-6.298323113564848,144.8866854829028,0.37470266155598797
613071566923997701,¡Ubicación Perfecta! Amplia habitación privada,127848291,Candela,Palermo,-34.58373,-58.42372,Private room,24901.0,2,189,2025-01-10,5.64,1,83,65,29.3,146.48,Individual,65.0,-6.298323113564848,144.8866854829028,0.37420578679223804
838492788248404932,Departamento Palermo Hollywood,98043921,Juan Pablo,Palermo,-34.5791077,-58.4286317,Entire home/apt,29102.0,2,134,2025-01-27,5.89,1,215,67,34.24,171.19,Individual,67.0,-6.298323113564848,144.8866854829028,0.3667420639506844
892690399835735107,Cálido 2 ambientes en el Corazón de Palermo Soho,131952778,Ramiro,Palermo,-34.587587,-58.42177,Entire home/apt,28440.0,2,97,2025-01-25,5.03,1,362,66,33.46,167.29,Individual,66.0,-6.298323113564848,144.8866854829028,0.3623528297443589
941843368281652108,Warm apartment in the heart of Palermo Hollywood,527393149,Antonella,Palermo,-34.58241962957683,-58.43427082866178,Entire home/apt,35854.0,3,108,2025-01-26,6.28,1,238,71,42.18,210.91,Individual,71.0,-6.298323113564848,144.8866854829028,0.3611370594016473
974524678101054284,Estudio Oro en Palermo Nuevo,279732118,Mario Cesar,Palermo,-34.5773412,-58.4224097,Entire home/apt,33912.0,2,99,2025-01-27,6.01,1,23,69,39.9,199.48,Individual,69.0,-6.298323113564848,144.8866854829028,0.3558184660490636
8626845,Apartment in Palermo,41498284,Yanina,Palermo,-34.57787,-58.41004,Entire home/apt,29259.0,2,434,2025-01-20,3.83,1,344,65,34.42,172.11,Individual,65.0,-6.298323113564848,144.8866854829028,0.34960223080953734
759328120622973112,Departamento en Palermo con vista a jardines,483433340,Andrea,Palermo,-34.573118,-58.4230651,Entire home/apt,33008.0,1,149,2025-01-27,5.67,1,236,67,38.83,194.16,Individual,67.0,-6.298323113564848,144.8866854829028,0.34468536044275555
53670846,Departamento en zona exclusiva de Buenos Aires,96018074,Sebastian,Palermo,-34.57783,-58.40874,Entire home/apt,33008.0,2,209,2025-01-27,5.71,1,18,65,38.83,194.16,Individual,65.0,-6.298323113564848,144.8866854829028,0.3284104960666253
36000598,Palermo Hollywood studio,270841978,Maria Agustina,Colegiales,-34.57872009277344,-58.44041061401367,Entire home/apt,22000.0,1,85,2025-01-25,1.25,1,249,57,25.88,129.41,Individual,57.0,-25.39338022656716,170.99145541453709,0.32554073582303683
1036824403751681456,Departamento en Buenos Aires excelente ubicación,100279978,Maria Macarena,Palermo,-34.5817965,-58.4098955,Entire home/apt,41410.0,1,75,2025-01-14,5.4,1,314,70,48.72,243.59,Individual,70.0,-6.298323113564848,144.8866854829028,0.32157242875130454
907371520256330853,Departamento muy bien ubicado.,314625260,Rodrigo,Palermo,-34.5898404,-58.4358622,Entire home/apt,22958.0,2,108,2025-01-17,5.52,1,361,57,27.01,135.05,Individual,57.0,-6.298323113564848,144.8866854829028,0.3201106541315424
922370391509324970,"Palermo Hollywood, Buenos Aires",64735123,Daniel,Palermo,-34.5840483,-58.4347332,Entire home/apt,46063.0,1,83,2025-01-15,5.74,1,254,73,54.19,270.96,Individual,73.0,-6.298323113564848,144.8866854829028,0.3196992856230443
765941186860951618,Departamento en Palermo Soho.,488629718,Alejandro,Palermo,-34.58697,-58.43284,Entire home/apt,20857.0,2,80,2025-01-12,4.52,1,9,52,24.54,122.69,Individual,52.0,-6.298323113564848,144.8866854829028,0.2912927868000587
892838167006947795,Bienvenidos a Palermo,56895608,Clara,Palermo,-34.59167862402265,-58.41744683682919,Private room,23105.0,1,164,2025-01-24,8.01,2,321,107,27.18,135.91,Individual,53.5,-6.298323113564848,144.8866854829028,0.29081272652857637
1087177505097480908,Amplio estudio Palermo Hollywood,185943172,Mauricio J.,Palermo,-34.588025333302994,-58.43856856226921,Entire home/apt,29763.0,2,58,2025-01-15,6.08,1,53,58,35.02,175.08,Individual,58.0,-6.298323113564848,144.8866854829028,0.289756976276359
861839030614844765,"Depto. Palermo, con asador en el balcón + pileta",336927220,Fede Y Joy,Palermo,-34.582673,-58.44391350000001,Entire home/apt,27757.0,1,98,2025-01-29,4.45,1,313,56,32.66,163.28,Individual,56.0,-6.298323113564848,144.8866854829028,0.2848228134860049
815783737312105706,New Palermo SOHO Modern Apartment-Estudio,460888199,Andrea,Palermo,-34.5909206,-58.4253502,Entire home/apt,29406.0,1,133,2025-01-23,5.73,1,217,56,34.6,172.98,Individual,56.0,-6.298323113564848,144.8866854829028,0.27550037235193475
1096014642279167698,Apartment in Palermo,23927879,Ignacio,Palermo,-34.5926034,-58.4178899,Entire home/apt,31359.0,1,57,2025-01-26,7.47,1,268,57,36.89,184.46,Individual,57.0,-6.298323113564848,144.8866854829028,0.27263347969617474
878873385605883570,The Luminous Bliss Studio in Palermo Hollywood •,59644745,Maria Gabriela,Palermo,-34.5811704,-58.4307793,Entire home/apt,38553.0,2,91,2025-01-26,4.72,1,289,61,45.36,226.78,Individual,61.0,-6.298323113564848,144.8866854829028,0.2644816226723659
29510716,Departamento Monoambiente en Palermo Hollywood,42806667,Serena,Palermo,-34.57949,-58.43724,Entire home/apt,30456.0,2,179,2025-01-28,2.37,1,45,55,35.83,179.15,Individual,55.0,-6.298323113564848,144.8866854829028,0.261452320269588
985637686830166536,Hermoso departamento en Palermo,433325719,Silvia,Palermo,-34.58056256524279,-58.42775771157473,Entire home/apt,28051.0,2,72,2025-01-14,4.47,1,218,52,33.0,165.01,Individual,52.0,-6.298323113564848,144.8866854829028,0.2506392548442682
42294127,Palermo: ubicación y confort,336020489,Alejandro,Palermo,-34.578548003948455,-58.42336054199749,Entire home/apt,28807.0,2,196,2025-01-29,9.97,2,71,105,33.89,169.45,Individual,52.5,-6.298323113564848,144.8866854829028,0.2504311809334954
1026237635208387896,Casa Palermitana.,45821702,Ivanna,Palermo,-34.5763601,-58.43859699999999,Entire home/apt,19954.0,1,109,2025-01-13,7.52,2,62,91,23.48,117.38,Individual,45.5,-6.298323113564848,144.8866854829028,0.2434931825271791
853029305628626380,"Monoambiente cómodo, exelente zona Recoleta",506625052,Josefina,Palermo,-34.58386835993582,-58.40659094853444,Entire home/apt,25205.0,3,107,2025-01-21,4.84,1,107,49,29.65,148.26,Individual,49.0,-6.298323113564848,144.8866854829028,0.24232498807344152
40390881,Hermoso departamento Palermo Hollywood con Piscina,312201863,Laura,Palermo,-34.57777,-58.43911,Entire home/apt,27159.0,1,165,2025-01-10,4.35,1,215,50,31.95,159.76,Individual,50.0,-6.298323113564848,144.8866854829028,0.2394100415974029
936158212196297489,Hermoso Studio en Palermo Soho | Todo luz,187152708,Rosario,Palermo,-34.5825384,-58.4276242,Entire home/apt,43206.0,3,98,2025-01-01,5.69,1,39,61,50.83,254.15,Individual,61.0,-6.298323113564848,144.8866854829028,0.23819618297991035
42149967,Lindo! 3 ambientes con cochera (“apto celiacos”),46001097,Lorena,Palermo,-34.5967,-58.41651,Entire home/apt,73515.0,1,136,2025-01-26,6.92,1,324,82,86.49,432.44,Individual,82.0,-6.298323113564848,144.8866854829028,0.23772233581538993
14898722,HABITACIÓN PRIVADA EN PALERMO,93514930,Patricia,Palermo,-34.5803,-58.40578,Private room,24607.0,1,429,2025-01-25,4.2,1,354,48,28.95,144.75,Individual,48.0,-6.298323113564848,144.8866854829028,0.2375513233048863
573152877096591874,Confortable Apt en Palermo cerca Don Julio & Subte,447417467,Ivan,Palermo,-34.58499,-58.42314,Entire home/apt,24607.0,1,134,2025-01-15,3.79,1,135,48,28.95,144.75,Individual,48.0,-6.298323113564848,144.8866854829028,0.2375513233048863
34816635,Moov- Luxurious and Exclusive in Palermo Hollywood,151931644,Adrian Y Andrea,Palermo,-34.57833203683382,-58.43800841864351,Entire home/apt,54863.0,2,309,2025-01-24,4.45,1,174,69,64.54,322.72,Individual,69.0,-6.298323113564848,144.8866854829028,0.23741385288231678
1002831056166813009,Studio moderno en Palermo Hollywood,41841579,Pablo,Palermo,-34.58190593103789,-58.43292425396727,Entire home/apt,29522.0,2,68,2025-01-26,4.34,1,326,51,34.73,173.66,Individual,51.0,-6.298323113564848,144.8866854829028,0.23418851174798597
1094773239101279574,Palermo Hip Retreat,34472903,Maria,Palermo,-34.5805791,-58.4331457,Entire home/apt,51608.0,1,66,2025-01-26,6.02,1,145,66,60.72,303.58,Individual,66.0,-6.298323113564848,144.8866854829028,0.23135811566458955
1071953855781519199,Increíble Departamento en Palermo Soho,244229586,Graciela,Palermo,-34.586700413545366,-58.42126812393498,Entire home/apt,27306.0,1,49,2025-01-29,4.05,1,247,49,32.12,160.62,Individual,49.0,-6.298323113564848,144.8866854829028,0.23045569446459963
918246311262767894,Studio en Palermo Soho,259771352,Gabriel Alfredo,Palermo,-34.5880032,-58.42004550000001,Entire home/apt,37503.0,2,99,2025-01-23,5.13,1,313,56,44.12,220.61,Individual,56.0,-6.298323113564848,144.8866854829028,0.2297531354466008
1061876661227142907,VIP/ BEST Buenos Aires spot,50778624,Marisol,Palermo,-34.5794715,-58.4283705,Entire home/apt,40958.0,1,117,2025-01-20,9.26,2,286,116,48.19,240.93,Individual,58.0,-6.298323113564848,144.8866854829028,0.22647009496929507
1018968365387513536,Cálido loft en el corazón de Palermo Soho,105940406,Ale,Palermo,-34.584024273256055,-58.42369113653122,Entire home/apt,29480.0,2,65,2025-01-09,4.52,1,42,50,34.68,173.41,Individual,50.0,-6.298323113564848,144.8866854829028,0.22629134866131445
1130597850792006656,Departamento 2 ambientes,518777078,Jorge,Palermo,-34.580927509574,-58.40883258730173,Entire home/apt,38259.0,1,56,2025-01-25,6.04,1,101,56,45.01,225.05,Individual,56.0,-6.298323113564848,144.8866854829028,0.2254763454417954
941429737506013426,Modern studio with swimming pool in Soho Palermo,432789073,Marcia,Palermo,-34.5876501,-58.4218768,Entire home/apt,39730.0,1,96,2025-01-12,5.26,1,152,57,46.74,233.71,Individual,57.0,-6.298323113564848,144.8866854829028,0.22530046672164325
1137219371113493293,Excelente ambiente cerca de Bosques de Palermo,1015142,Daniel,Palermo,-34.5824192235506,-58.40582951903343,Entire home/apt,22506.0,2,45,2025-01-26,4.87,1,87,45,26.48,132.39,Individual,45.0,-6.298323113564848,144.8866854829028,0.2250083203495329
856663312491613402,Suite Palermo a minutos del aeroparque J. Newbery,467133964,Carolina,Palermo,-34.58209958147705,-58.41436606045445,Entire home/apt,26255.0,2,163,2025-01-20,7.3,1,60,47,30.89,154.44,Individual,47.0,-6.298323113564848,144.8866854829028,0.22009144998275107
982840005449550142,¡Tu Hogar Lejos de Casa!,486859162,Camila Belén,Palermo,-34.5822883,-58.4093604,Entire home/apt,26980.0,2,60,2025-01-18,3.81,1,169,47,31.74,158.71,Individual,47.0,-6.298323113564848,144.8866854829028,0.21600687525906054
708023883644000137,"Amazing studio in Palermo Soho, perfect loc!",404969289,Manuela,Palermo,-34.59039543231676,-58.435702217790976,Entire home/apt,31359.0,2,97,2025-01-26,3.34,1,305,50,36.89,184.46,Individual,50.0,-6.298323113564848,144.8866854829028,0.21567145437971907
11298235,Bright apartment with breakfast included,59044972,Paula,Palermo,-34.5871196960039,-58.41271129629516,Entire home/apt,28912.0,2,105,2025-01-19,4.72,1,310,48,34.01,170.07,Individual,48.0,-6.298323113564848,144.8866854829028,0.21323609024385795
9836283,Precioso departamento en Palermo,50653027,Paula,Palermo,-34.58213,-58.42004,Entire home/apt,26255.0,2,145,2025-01-20,1.31,1,262,46,30.89,154.44,Individual,46.0,-6.298323113564848,144.8866854829028,0.2119540177946859
36732268,Soler Art Studios - Modern studio,14100588,Luis,Palermo,-34.57941,-58.43421,Entire home/apt,28807.0,2,300,2025-01-24,4.48,1,79,47,33.89,169.45,Individual,47.0,-6.298323113564848,144.8866854829028,0.2056753038991374
1095920594586058804,Departamento en Palermo Bs As,52348895,Christian,Palermo,-34.5928338,-58.424046,Entire home/apt,34657.0,2,51,2024-10-03,4.51,1,213,51,40.77,203.86,Individual,51.0,-6.298323113564848,144.8866854829028,0.2051640042996438
1061058723968734343,La casita de Valerio 5/6 Huéspedes,549820234,Hernan Pablo,Palermo,-34.5831329,-58.4208369,Entire home/apt,56439.0,1,71,2025-01-26,5.61,1,23,66,66.4,331.99,Individual,66.0,-6.298323113564848,144.8866854829028,0.20406354574628105
30558832,Gascón Apartment,226087595,Nicolás,Palermo,-34.59241,-58.42275,Entire home/apt,33649.0,1,251,2025-01-25,3.36,1,67,50,39.59,197.94,Individual,50.0,-6.298323113564848,144.8866854829028,0.20269692290446678
997979482828105179,Studio en Palermo,540647379,Felipe,Palermo,-34.5886174,-58.4200778,Entire home/apt,27306.0,3,54,2025-01-23,3.58,1,207,45,32.12,160.62,Individual,45.0,-6.298323113564848,144.8866854829028,0.19790596571233926
33344331,Moderno y luminoso Monoambiente en Palermo.,225292045,Juan Sebastian,Palermo,-34.5763,-58.43845,Entire home/apt,26402.0,3,156,2025-01-28,2.3,1,299,44,31.06,155.31,Individual,44.0,-6.298323113564848,144.8866854829028,0.19486223847381767
1050820508683448898,"Departamento con cochera incluida, en Palermo",11394707,Diego,Palermo,-34.5826013,-58.42319149999999,Entire home/apt,27904.0,2,95,2025-01-27,7.38,2,123,90,32.83,164.14,Individual,45.0,-6.298323113564848,144.8866854829028,0.19449414447255067
598302894001641412,Modern apartment near Bosques de Palermo,83265866,Joaquin R,Palermo,-34.56555136904498,-58.432551887756006,Entire home/apt,32557.0,2,139,2025-01-19,4.06,1,63,48,38.3,191.51,Individual,48.0,-6.298323113564848,144.8866854829028,0.19262100134429044
30012983,Estudio Beruti / Embajada EEUU / RURAL,112379771,Gerardo,Palermo,-34.5784908,-58.4232491,Entire home/apt,24460.0,2,44,2025-01-15,2.86,1,171,42,28.78,143.88,Individual,42.0,-6.298323113564848,144.8866854829028,0.18954364512123378
10117715,Departamento pleno Palermo Hollywood,51921941,Florencia,Palermo,-34.58222,-58.43126,Entire home/apt,33607.0,2,57,2025-01-14,0.93,1,313,48,39.54,197.69,Individual,48.0,-6.298323113564848,144.8866854829028,0.18666232762973012
1074185038646997048,Departamento en Palermo Soho,557891161,Marina,Palermo,-34.589428733498096,-58.42957608635587,Entire home/apt,32557.0,3,47,2025-01-26,7.27,1,326,47,38.3,191.51,Individual,47.0,-6.298323113564848,144.8866854829028,0.18448356915622538
804164528635200235,Departamento en Palermo Buenos Aires,24076148,Gisela,Palermo,-34.5880538,-58.42492720000001,Entire home/apt,45621.0,2,95,2025-01-20,5.39,1,114,56,53.67,268.36,Individual,56.0,-6.298323113564848,144.8866854829028,0.18386173708043066
1214717394448870340,Moderno Monoambiente en el Corazón de Palermo Soho,126901146,Lucas Nicolas,Palermo,-34.5825824,-58.42319669999999,Entire home/apt,29858.0,2,45,2025-01-25,8.04,1,158,45,35.13,175.64,Individual,45.0,-6.298323113564848,144.8866854829028,0.18344176580844687
36843450,"""SOLER ART STUDIOS  I C ""- Palermo Hollywood 🏡",276919293,Gonzalo,Palermo,-34.57906,-58.43522,Entire home/apt,29406.0,2,275,2025-01-18,4.09,1,81,44,34.6,172.98,Individual,44.0,-6.298323113564848,144.8866854829028,0.17785118609515355
918205888484717465,2C Nuevo apartamento en palermo!,89838772,Sofia,Palermo,-34.57986,-58.42677,Entire home/apt,28503.0,7,61,2024-12-23,3.26,1,20,43,33.53,167.66,Individual,43.0,-6.298323113564848,144.8866854829028,0.17485551267691057
845341942542062693,Luminoso apartamento en Palermo,124629039,Sofia,Palermo,-34.58262,-58.42033,Entire home/apt,27306.0,2,96,2024-12-23,4.22,1,297,42,32.12,160.62,Individual,42.0,-6.298323113564848,144.8866854829028,0.17349366914814396
1125383051692716843,Apartamento en Palermo,427997437,Paco,Palermo,-34.5864575,-58.439307,Entire home/apt,33754.0,2,46,2025-01-26,4.79,1,150,46,39.71,198.55,Individual,46.0,-6.298323113564848,144.8866854829028,0.16957054830886176
610912964213613739,DEPARTAMENTO SÚPER MODERNO  PLENO BARRIO  PALERMO,95014780,Nicolas,Palermo,-34.57808,-58.42924,Entire home/apt,51461.0,1,169,2024-11-22,5.0,1,29,58,60.54,302.71,Individual,58.0,-6.298323113564848,144.8866854829028,0.16712362692508556
1003737627843884904,New Apartment Palermo Hollywood,542155479,Alfredo Javier,Palermo,-34.5845579,-58.4418823,Entire home/apt,21456.0,3,43,2025-01-26,2.84,1,172,37,25.24,126.21,Individual,37.0,-6.298323113564848,144.8866854829028,0.1658675365595724
1066595995389935301,¡Descubre el Encanto de Palermo Hollywood!,547606586,Magali,Palermo,-34.58039463655573,-58.43317618596121,Entire home/apt,30309.0,1,43,2025-01-19,3.85,1,3,43,35.66,178.29,Individual,43.0,-6.298323113564848,144.8866854829028,0.1646200489575449
791210552212597421,Bright & Spacy Studio in Palermo,493003176,Juan,Palermo,-34.5813879,-58.4328412,Entire home/apt,26402.0,3,91,2025-01-26,3.59,1,44,40,31.06,155.31,Individual,40.0,-6.298323113564848,144.8866854829028,0.1623125097215572
917605232650905311,Hermoso y alegre apartamento en Palermo Hollywood.,166360404,Augusto,Palermo,-34.5809701,-58.43504979999999,Entire home/apt,27159.0,2,133,2025-01-29,6.81,2,221,81,31.95,159.76,Individual,40.5,-6.298323113564848,144.8866854829028,0.1621044358107844
1021751858711470611,Fantastic studio in the best neighborhood Palermo,545894787,Sol,Palermo,-34.5758765,-58.40744919999999,Entire home/apt,34657.0,2,58,2025-01-14,3.94,1,104,45,40.77,203.86,Individual,45.0,-6.298323113564848,144.8866854829028,0.1563394111712532
984333648746713014,Loft en Palermo Hollywood 3/4pax,495674247,Daniel,Palermo,-34.57678521692893,-58.43374223284353,Entire home/apt,26255.0,3,67,2024-12-23,4.12,1,341,39,30.89,154.44,Individual,39.0,-6.298323113564848,144.8866854829028,0.15499199247823026
1062556874237102774,"Puerto madero, climatized pool",465265489,Z,Puerto Madero,-34.62042,-58.36599,Entire home/apt,47858.0,1,55,2024-12-29,4.45,1,243,54,56.3,281.52,Individual,54.0,49.42092904885493,223.15875845114505,0.15494871797099916
724656673986232111,Apartamento en Palermo Hollywood,60566845,Mariano,Palermo,-34.5764396,-58.4363973,Entire home/apt,30845.0,2,42,2025-01-14,4.42,1,64,42,36.29,181.44,Individual,42.0,-6.298323113564848,144.8866854829028,0.15345522609192097
24469712,MOOD PALERMO,184776614,Julian,Palermo,-34.57857,-58.42308,Entire home/apt,25205.0,4,141,2025-01-27,1.76,1,11,38,29.65,148.26,Individual,38.0,-6.298323113564848,144.8866854829028,0.15281323400472546
15453487,Habitacion Confortable Palermo Soho,4273580,Adriana,Palermo,-34.583652,-58.425732,Private room,23105.0,1,464,2025-01-16,4.83,2,358,73,27.18,135.91,Individual,36.5,-6.298323113564848,144.8866854829028,0.1524763793314697
1142880090533625396,Departamento en Buenos Aires,196933317,Milena,Palermo,-34.5965585,-58.42308070000001,Entire home/apt,42597.0,1,50,2025-01-28,7.11,1,133,50,50.11,250.57,Individual,50.0,-6.298323113564848,144.8866854829028,0.1521443039712616
1002034986712482601,"BsAs-Palermo - Excelente ubicación
SÚPER Anfitrión",180527684,Esteban,Palermo,-34.57671447294682,-58.42416046736246,Entire home/apt,21004.0,2,44,2025-01-29,2.92,1,58,35,24.71,123.55,Individual,35.0,-6.298323113564848,144.8866854829028,0.15213952465821395
32686255,Descubre desde el balcón de este moderno Studio la belleza de Palermo Hollywood,241047982,Tatiana,Palermo,-34.58032,-58.43554,Entire home/apt,28471.0,3,156,2025-01-20,2.19,1,148,40,33.5,167.48,Individual,40.0,-6.298323113564848,144.8866854829028,0.15058737757355142
900192006502500668,Duplex con parrilla en el Soho,516739510,Daniel,Palermo,-34.585151604594,-58.42734585607799,Entire home/apt,47260.0,2,83,2025-01-20,4.23,1,179,53,55.6,278.0,Individual,53.0,-6.298323113564848,144.8866854829028,0.15017505320244393
909945239540359324,Dpto a estrenar para 2 personas en Buenos Aires,104955427,Maximiliano,Colegiales,-34.572003803987684,-58.44838156348898,Entire home/apt,23105.0,2,59,2025-01-26,3.06,1,356,36,27.18,135.91,Individual,36.0,-25.39338022656716,170.99145541453709,0.14840766323743718
726057766809620094,Amazing apartment in Palermo Hollywood,61918153,Diana,Palermo,-34.57871,-58.42919,Entire home/apt,38963.0,1,113,2025-01-26,4.16,1,352,47,45.84,229.19,Individual,47.0,-6.298323113564848,144.8866854829028,0.14825098866607636
837537493870317535,Departamento en Palermo Soho,503359839,Gonzalo,Palermo,-34.584422,-58.4215181,Entire home/apt,39310.0,1,150,2025-01-25,7.48,2,336,94,46.25,231.24,Individual,47.0,-6.298323113564848,144.8866854829028,0.1462807820346492
1049462414813848434,Departamento en Palermo Soho,415550489,Luciano,Palermo,-34.579681304382234,-58.42477045886076,Entire home/apt,30761.0,3,45,2025-01-18,3.37,1,156,41,36.19,180.95,Individual,41.0,-6.298323113564848,144.8866854829028,0.14579833210664303
1121627170129318994,Palermo soho Live departamento,475462987,Daiana,Palermo,-34.58986257849327,-58.41708141791123,Entire home/apt,28030.0,3,39,2025-01-26,4.16,1,134,39,32.98,164.88,Individual,39.0,-6.298323113564848,144.8866854829028,0.14494874403997943
